0.0001 0.00783962 0.999998 8.3275e-13 2.61111e-08
0.0003 0.00784226 0.999994 5.49156e-12 2.09763e-07
0.0007 0.00784753 0.999985 4.15699e-11 1.72477e-06
0.0015 0.00785809 0.999968 3.30035e-10 1.42608e-05
0.0031 0.00787921 0.999935 2.69362e-09 0.000123035
0.0063 0.00792144 0.999867 2.32278e-08 0.00118392
0.0127 0.00800591 0.999731 2.06339e-07 0.011675
0.0255 0.00817465 0.999457 1.66226e-06 0.0883333
0.0511 0.00851026 0.998902 1.10637e-05 0.429111
0.0767 0.00884023 0.998347 1.40817e-05 0.489969
0.1 0.00913325 0.997845 1.41515e-05 0.481315
